Date,Open,High,Low,Close,Adj Close,Volume
2004/9/22,112.5,112.5199966,111.4700012,111.5500031,77.82093811,49042100
2004/9/23,111.5999985,111.6999969,110.9499969,110.9499969,77.40234375,44068700
2004/9/24,111.1699982,111.7300034,111.1299973,111.4599991,77.75816345,34981100
2004/9/27,111.0999985,111.1999969,110.5800018,110.75,77.26284027,39355100
2004/9/28,110.9100037,111.5100021,110.4100037,111.2799988,77.63261414,41662900
2004/9/29,111.2099991,111.8499985,111,111.8399963,78.02326202,33325700
2004/9/30,111.5500031,111.9800034,111.2600021,111.7600021,77.96743011,43536700
2004/10/1,112.2600021,113.6500015,112.2099991,113.6500015,79.2859726,62824300
2004/10/4,114.0999985,114.4400024,113.8000031,113.8399963,79.41850281,33082400
2004/10/5,113.8499985,114.1600037,113.5400009,113.9000015,79.4604187,36910600
2004/10/6,113.7699966,114.6800003,113.6800003,114.6800003,80.00457001,42297800
2004/10/7,114.3799973,114.4000015,113.3600006,113.4499969,79.14645386,39388800
2004/10/8,113.1500015,113.7699966,112.3499985,112.5100021,78.49068451,51872600
2004/10/11,112.7799988,113.0199966,112.6399994,112.9700012,78.81157684,20229100
2004/10/12,112.1999969,112.8300018,111.9400024,112.5299988,78.50461578,41754700
2004/10/13,113,113.0699997,111.3199997,111.5400009,77.81394196,54212600
2004/10/14,111.6800003,111.9300003,110.5800018,110.6399994,77.18613434,64082200
2004/10/15,111.0199966,111.7399979,110.5699997,111.2600021,77.61864471,63482200
2004/10/18,110.8899994,111.9000015,110.6999969,111.6800003,77.91164398,43535100
2004/10/19,112.0199966,112.2300034,110.5899963,110.7399979,77.25588226,55851900
2004/10/20,110.3799973,110.8199997,109.75,110.5199966,77.10241699,57118500
2004/10/21,110.7900009,111.3199997,110.2099991,111.2399979,77.60468292,53218300
2004/10/22,111.1900024,111.25,109.8600006,109.9899979,76.73260498,48752400
2004/10/25,109.75,110.1200027,109.3499985,109.8600006,76.64193726,43990900
2004/10/26,110.1299973,111.5999985,109.8799973,111.5400009,77.81394196,54337400
2004/10/27,111.3799973,113.0999985,111.1200027,112.8799973,78.74880219,73896000
2004/10/28,112.7799988,113.5599976,112.4899979,113.2200012,78.9859848,54413300
2004/10/29,113.1200027,113.6399994,112.9000015,113.1999969,78.97205353,48820200
2004/11/1,113.5599976,113.8399963,113.1999969,113.5100021,79.18828583,36720900
2004/11/2,113.6699982,114.5699997,113.2200012,113.5500031,79.21620941,56210000
2004/11/3,115.0299988,115.3600006,114.2399979,114.9800034,80.21383667,76960200
2004/11/4,114.7799988,116.6699982,114.6800003,116.5500031,81.30909729,55350300
2004/11/5,117.0500031,117.6399994,116.4899979,117.2799988,81.81843567,63287200
2004/11/8,116.9800034,117.2300034,116.7200012,117.1100006,81.69979095,33863800
2004/11/9,117.0800018,117.5,116.7600021,116.8799973,81.53931427,44658100
2004/11/10,117.0599976,117.5500031,116.7600021,116.9700012,81.60212708,45265400
2004/11/11,117.1800003,118.1200027,117.0999985,117.8600006,82.22304535,37863200
2004/11/12,117.9700012,119,117.6800003,118.7900009,82.87178802,55583700
2004/11/15,118.5,118.7699966,118.2300034,118.7300034,83.07544708,35297900
2004/11/16,118.3600006,118.4100037,117.7300034,117.8799973,82.48069,40028700
2004/11/17,118.3700027,119.1399994,118.0699997,118.5800018,82.97045135,54494000
2004/11/18,118.5299988,118.8000031,118.2300034,118.7399979,83.08240509,31854300
2004/11/19,118.6999969,118.7200012,117.1399994,117.4199982,82.15880585,54276500
2004/11/22,117.1699982,118.1200027,117.0299988,117.9800034,82.55062103,37560200
2004/11/23,117.9300003,118.2600021,117.3700027,118.1600037,82.67656708,41968800
2004/11/24,118.2699966,118.5899963,118.0500031,118.4400024,82.87253571,29724800
2004/11/26,118.5100021,118.9800034,118.3000031,118.3499985,82.80953217,15487700
2004/11/29,118.7900009,119.0100021,117.4800034,117.8099976,82.43167877,61460800
2004/11/30,118,118.2399979,117.6399994,117.8899994,82.48767853,53685200
2004/12/1,118.1600037,119.5,118.0999985,119.2300034,83.42526245,49898300
2004/12/2,119.0999985,119.8700027,119.0100021,119.3300018,83.49525452,60163500
2004/12/3,119.3099976,120.1399994,119.0899963,119.25,83.43928528,49067900
2004/12/6,119.2099991,119.6399994,118.8399963,119.2099991,83.41127014,33030500
2004/12/7,119.4899979,119.6200027,118.0400009,118.0999985,82.63462067,52047200
2004/12/8,118.2099991,118.8199997,118.0100021,118.7900009,83.11738586,43895100
2004/12/9,118.1399994,119.4599991,117.7300034,119.2099991,83.41127014,60922800
2004/12/10,118.9199982,119.5599976,118.8499985,119.3300018,83.49525452,47828600
2004/12/13,119.7600021,120.4000015,119.3499985,120.3700027,84.22290039,38541000
2004/12/14,120.1800003,120.9599991,120.1800003,120.7900009,84.5168457,41500700
2004/12/15,120.6999969,121.1100006,120.3099976,120.8799973,84.57975769,46699200
2004/12/16,120.7200012,121.2399979,120.0400009,120.8099976,84.53081512,51641800
2004/12/17,119.4599991,119.9700012,119.1600037,119.4400024,83.96699524,70761900
2004/12/20,119.75,120.2900009,119.1699982,119.4700012,83.98809814,47187400
2004/12/21,119.5999985,120.4800034,119.4599991,120.3899994,84.63484192,33094200
2004/12/22,120.3799973,121.0800018,120.3000031,120.6800003,84.83869934,31500700
2004/12/23,120.8700027,121.2799988,120.6600037,120.7699966,84.90197754,25646100
2004/12/27,121.1999969,121.3600006,120.3899994,120.5199966,84.72621918,29944100
2004/12/28,120.6399994,121.3300018,120.5999985,121.1800003,85.19020081,23422900
2004/12/29,121.0800018,121.4000015,120.9499969,121.3600006,85.3167572,22650600
2004/12/30,121.4000015,121.5699997,121.0400009,121.1299973,85.1550827,21076900
2004/12/31,121.3000031,121.6600037,120.8000031,120.8700027,84.97227478,28648800
2005/1/3,121.5599976,121.7600021,119.9000015,120.3000031,84.57159424,55748000
2005/1/4,120.4599991,120.5400009,118.4400024,118.8300018,83.53814697,69167600
2005/1/5,118.7399979,119.25,118,118.0100021,82.96164703,65667300
2005/1/6,118.4400024,119.1500015,118.2600021,118.6100006,83.38349152,47814700
2005/1/7,118.9700012,119.2300034,118.1299973,118.4400024,83.26400757,55847700
2005/1/10,118.3399963,119.4599991,118.3399963,119,83.65766144,56563300
2005/1/11,118.6399994,118.7399979,117.9899979,118.1800003,83.08117676,63099700
2005/1/12,118.4000015,118.8399963,117.5199966,118.5699997,83.35536957,72720500
2005/1/13,118.6399994,118.7300034,117.5,117.6200027,82.68752289,55537500
2005/1/14,117.9700012,118.5299988,117.7600021,118.2399979,83.12335968,42032500
2005/1/18,118.0500031,119.6200027,117.9499969,119.4700012,83.98809814,57391700
2005/1/19,119.4300003,119.5199966,118.2099991,118.2200012,83.10931396,54378900
2005/1/20,117.8899994,118.1999969,117.2900009,117.5,82.60315704,72049300
2005/1/21,117.7900009,118,116.6500015,116.7799988,82.09700775,63160400
2005/1/24,117.0899963,117.3399963,116.3700027,116.5500031,81.9352951,58441900
2005/1/25,116.9100037,117.4700012,116.7200012,116.8799973,82.16729736,68245000
2005/1/26,117.3199997,117.5999985,117.0400009,117.2300034,82.41333008,57195100
2005/1/27,117.1900024,117.75,116.9800034,117.4300003,82.55396271,55878800
2005/1/28,117.4899979,117.5500031,116.6100006,117.4300003,82.55396271,60738900
2005/1/31,117.9499969,118.25,117.7099991,118.1600037,83.06711578,52532700
2005/2/1,118.25,119.0800018,118.0999985,118.9100037,83.59440613,49841200
2005/2/2,119.0599976,119.5899963,118.9000015,119.2699966,83.84748077,52468900
2005/2/3,119.0599976,119.1600037,118.5699997,118.9599991,83.62953949,48837100
2005/2/4,119,120.4300003,118.9800034,120.2300034,84.52235413,50024600
2005/2/7,120.25,120.5199966,119.9599991,120.0699997,84.40988159,45412000
2005/2/8,120.1699982,120.6500015,120.0699997,120.2099991,84.50830841,39263500
2005/2/9,120.4199982,120.4899979,119.25,119.3099976,83.87562561,55279400
2005/2/10,119.6600037,120.0199966,119.2600021,119.7399979,84.17787933,45858600
2005/2/11,119.6999969,121.0400009,119.4599991,120.7699966,84.90197754,53133000
2005/2/14,120.6900024,120.8600006,120.4800034,120.6800003,84.83869934,32432100
2005/2/15,120.8000031,121.4300003,120.6800003,121.1299973,85.1550827,43852700
2005/2/16,120.9300003,121.4599991,120.6699982,121.2099991,85.21130371,55523000
2005/2/17,121.2300034,121.3300018,120.2200012,120.2300034,84.52235413,58124000
2005/2/18,120.2399979,120.4800034,119.9000015,120.3899994,84.63484192,47723300
2005/2/22,119.9000015,120.4700012,118.5800018,118.5999985,83.37647247,80697600
2005/2/23,118.9300003,119.5699997,118.6200027,119.4499969,83.97402191,68292600
2005/2/24,119.2399979,120.3199997,118.9800034,120.2399979,84.52939606,68563600
2005/2/25,120.2699966,121.6699982,120.1800003,121.4300003,85.36597443,60899900
2005/2/28,121.1500015,121.3000031,120.0400009,120.6299973,84.80358124,69381300
2005/3/1,120.8199997,121.5199966,120.7799988,121.2300034,85.22536469,47294400
2005/3/2,120.7600021,121.9300003,120.6500015,121.1699982,85.18315887,64226500
2005/3/3,121.6600037,121.9000015,120.6999969,121.2200012,85.21837616,61230800
2005/3/4,122.0500031,122.8300018,121.7900009,122.7300034,86.27989197,56168500
2005/3/7,122.6600037,123.25,122.4000015,122.7900009,86.32203674,43442400
2005/3/8,122.6699982,123,122.1100006,122.3300018,85.99865723,44362000
2005/3/9,121.9700012,122.2900009,120.9599991,120.9700012,85.04259491,73263600
